date,high_temp,low_temp,weather_am,weather_pm
2018/4/6,22.4,11.6,曇一時雨,曇時々雨
2018/4/7,21.8,10.2,曇一時晴,曇一時雨後晴
2018/4/8,16.8,7.2,晴,晴
2018/4/9,19.9,5.5,晴一時薄曇,快晴
2018/4/10,19.1,8,晴,晴後薄曇
2018/4/11,21.9,12.4,曇時々晴一時雨,曇時々晴
2018/4/12,25.9,13.9,薄曇一時晴,薄曇後晴
2018/4/13,20.9,11.9,晴,晴一時曇
2018/4/14,18.8,11.4,曇後一時雨,雨時々曇
2018/4/15,22.1,13.5,曇一時雨,曇
2018/4/16,20,11.7,曇時々晴,曇
2018/4/17,15,11,曇一時雨,雨
2018/4/18,16,10.4,雨一時晴,晴後時々曇
2018/4/19,22.2,10.2,晴一時曇,晴
2018/4/20,26.4,12.3,快晴,快晴
2018/4/21,26,12.8,快晴,快晴
2018/4/22,28.3,13.9,晴一時薄曇,晴時々曇
2018/4/23,18.7,15.1,曇,曇
2018/4/24,21.3,15.4,曇後雨,雨一時曇
2018/4/25,22.5,16.6,大雨後薄曇一時晴,曇時々雨一時晴
2018/4/26,25,14.8,晴後薄曇,薄曇
2018/4/27,22,15.1,曇,晴
2018/4/28,26.1,15.2,快晴,快晴
2018/4/29,25.6,14,快晴,快晴
2018/4/30,25.7,16.7,晴時々薄曇,晴一時曇
2018/5/1,28.1,16.7,晴後薄曇,薄曇一時晴
2018/5/2,25.3,17.1,曇後一時雨,雨一時曇
2018/5/3,27.4,16.8,曇一時雨,曇後一時晴
2018/5/4,23.8,13.2,晴,晴
2018/5/5,24.3,11.5,快晴,薄曇時々晴
2018/5/6,26.5,14.4,薄曇時々晴,曇時々雨
2018/5/7,21.6,13.9,曇後雨,雨一時曇
2018/5/8,14.6,11.4,曇後一時雨,大雨
2018/5/9,14.3,10.3,雨後曇,曇一時雨
2018/5/10,15.8,10,曇時々雨後晴、雷を伴う,晴後一時薄曇
2018/5/11,22.4,9,晴時々薄曇,薄曇後晴
2018/5/12,24.6,12.9,薄曇時々晴,薄曇
2018/5/13,21.4,14.6,曇後雨,雨後曇
2018/5/14,28.6,15.2,晴一時曇,快晴
2018/5/15,28.4,14.8,快晴,晴
2018/5/16,29,18.8,薄曇時々晴,薄曇
2018/5/17,28.4,21.4,曇,晴時々曇
2018/5/18,27.1,20,晴時々曇,曇後時々雨
2018/5/19,26.3,15.3,曇時々晴,晴
2018/5/20,22.1,13.1,晴,薄曇
2018/5/21,27.2,13.7,薄曇,薄曇後晴
2018/5/22,27.3,15,快晴,晴後薄曇
2018/5/23,22,17,曇後雨,雨後時々曇
2018/5/24,25.7,16.1,晴時々曇,晴一時曇
2018/5/25,27.1,18.7,薄曇一時晴,薄曇一時晴
2018/5/26,25.2,18,薄曇,曇時々晴
2018/5/27,26.9,16.2,晴一時薄曇,曇
2018/5/28,26,18.8,曇,曇一時晴
2018/5/29,27.6,19.3,曇,曇
2018/5/30,25,17.4,曇後雨,雨後曇
2018/5/31,22,16.5,曇後時々雨,曇後一時晴
2018/6/1,27.5,17.3,晴,晴時々曇一時雨
2018/6/2,27.2,16.9,晴,快晴
2018/6/3,28.6,17.3,晴,薄曇時々晴
2018/6/4,29.1,18.5,晴,晴
2018/6/5,28.3,18.2,曇一時晴,曇時々雨
2018/6/6,22.8,18.3,雨,雨後時々曇
2018/6/7,27.3,18.2,曇後晴,晴時々薄曇
2018/6/8,27.5,19.3,曇時々晴,曇時々雨、雷を伴う
2018/6/9,32,21.2,薄曇一時晴,曇後一時雨
2018/6/10,22,18.6,雨一時曇,大雨
2018/6/11,19.9,18.1,雨,曇一時雨
2018/6/12,26.4,17.8,曇,曇
2018/6/13,27,18.3,曇一時晴,晴時々曇
2018/6/14,25.2,18.6,曇,曇
2018/6/15,20,15.4,雨一時曇,雨一時曇
2018/6/16,18.4,14.2,曇一時雨,曇
2018/6/17,22.5,15.1,曇,曇
2018/6/18,21.2,17.7,曇時々雨,曇時々雨
2018/6/19,28.8,18.2,曇時々晴,曇後雨
2018/6/20,21.7,19.4,雨,雨時々曇
2018/6/21,24.4,19,曇,晴一時曇
2018/6/22,28.1,19.4,薄曇一時晴,薄曇時々晴
2018/6/23,23,17.9,曇後雨,曇時々雨
2018/6/24,27,18.4,雨後薄曇一時晴,薄曇
2018/6/25,32.6,19.7,快晴,晴後曇
2018/6/26,30.1,22.3,晴後薄曇,曇
2018/6/27,31.7,24.9,曇後晴,曇一時晴
2018/6/28,31.9,25.2,曇一時雨,晴
2018/6/29,32.9,25.4,晴,晴
2018/6/30,32.7,25.2,晴後薄曇,晴時々薄曇
2018/7/1,32,25.4,晴,快晴
2018/7/2,33.5,24,快晴,晴
2018/7/3,32.7,25.6,薄曇,薄曇後一時雨
2018/7/4,31.2,25.5,曇一時雨,曇時々雨
2018/7/5,28.7,24.8,雨後一時曇,雨時々曇
2018/7/6,25,19.1,雨後時々曇,雨時々曇
2018/7/7,29.6,19.3,曇,薄曇
2018/7/8,32.2,24.5,薄曇,晴時々薄曇
2018/7/9,31.6,24.2,晴時々曇一時雨,晴時々曇
2018/7/10,32.8,25.4,晴時々薄曇,曇時々晴
2018/7/11,34.2,25.2,薄曇,曇時々雨
2018/7/12,30,23.1,曇一時雨後一時晴,曇
2018/7/13,33.8,25.5,薄曇,晴時々薄曇
2018/7/14,35.4,26.2,晴時々薄曇,晴一時曇
2018/7/15,34.5,26.3,晴,晴後薄曇
2018/7/16,34.4,26.3,薄曇,薄曇
2018/7/17,34.8,26.9,薄曇後一時晴,薄曇時々晴
2018/7/18,35.3,26.7,晴,晴
2018/7/19,34.8,26.6,晴後薄曇,晴一時曇
2018/7/20,34.2,27,晴,快晴
2018/7/21,34.9,26.9,晴後薄曇,薄曇後晴
2018/7/22,35.6,26.6,薄曇時々晴,薄曇
2018/7/23,39,28.5,薄曇後一時晴,晴時々曇
2018/7/24,35.3,26.3,晴一時曇,曇一時雨、雷を伴う
2018/7/25,32.2,25.7,曇,曇
2018/7/26,30.7,24.3,曇時々晴,曇時々晴
2018/7/27,28.5,23.5,晴後曇,曇後雨
2018/7/28,28,20.1,大雨一時曇,雨一時曇
2018/7/29,32.3,25.4,晴時々曇,晴後一時曇
2018/7/30,31.9,25,曇一時晴,曇後晴
2018/7/31,33.8,24.4,晴一時曇,快晴
2018/8/1,35.1,24.8,晴,晴
2018/8/2,37.3,26.7,晴後薄曇,薄曇後晴
2018/8/3,35.4,27.3,晴,晴時々曇、雷を伴う
2018/8/4,34.1,26.1,晴一時薄曇,晴後曇
2018/8/5,34.7,27.2,晴,晴一時曇
2018/8/6,34,25,曇時々晴,曇後雨
2018/8/7,25,20.8,雨一時曇,曇時々雨
2018/8/8,25.1,21.6,雨,雨
2018/8/9,32.1,23.8,曇一時晴,晴
2018/8/10,34.5,27,晴一時薄曇,曇時々晴
2018/8/11,33.6,26,曇時々晴一時雨、雷を伴う,曇後一時雨、雷を伴う
2018/8/12,31.1,25.6,曇,曇一時雨
2018/8/13,34.1,24.6,晴一時雨、雷を伴う,晴時々曇
2018/8/14,34.1,23.9,薄曇時々晴,晴時々薄曇
2018/8/15,33.1,27.2,薄曇,薄曇後晴
2018/8/16,32.3,25.8,薄曇,曇一時雨
2018/8/17,30,21.3,晴,晴後一時薄曇
2018/8/18,27.2,18.3,薄曇一時晴,薄曇後晴
2018/8/19,28.6,19.4,薄曇一時晴,薄曇
2018/8/20,27.6,20.9,曇一時雨,曇
2018/8/21,33.6,23.7,曇後晴,晴一時曇
2018/8/22,34.1,26.9,晴,晴
2018/8/23,33.7,26.2,晴後曇,曇後一時雨
2018/8/24,31.4,26.3,雨後曇,薄曇
2018/8/25,35.6,27.6,晴,晴
2018/8/26,36,26.4,晴,晴
2018/8/27,35.8,24.5,晴後一時曇,曇時々雨、雷を伴う
2018/8/28,30.5,23.5,曇,曇
2018/8/29,29.2,24.1,曇,曇一時雨
2018/8/30,34,25,晴後薄曇,薄曇時々晴
2018/8/31,35.4,25.1,薄曇時々晴一時雨、雷を伴う,曇時々晴一時雨
2018/9/1,31.4,21,曇一時雨,曇時々雨
2018/9/2,23.7,20.7,雨後曇,曇一時雨
2018/9/3,26.1,22,雨後曇一時晴,曇時々晴一時雨
2018/9/4,28.7,22.8,曇時々雨,曇一時雨、雷を伴う
2018/9/5,32,22.5,晴一時曇,曇時々晴
2018/9/6,31.5,24.8,曇一時晴,曇後時々雨
2018/9/7,30.4,24.9,曇一時雨,晴時々薄曇
2018/9/8,33,26.3,晴一時薄曇,曇時々晴
2018/9/9,32.1,26.1,晴一時曇,曇一時晴
2018/9/10,30.6,21.4,曇時々雨,大雨後一時曇
2018/9/11,23.9,19.3,曇,曇一時晴
2018/9/12,24.4,18.1,曇,曇一時雨後時々晴
2018/9/13,27.3,18.5,曇一時晴,雨一時曇
2018/9/14,24.9,19.9,曇一時雨,雨時々曇
2018/9/15,22.2,19.1,雨一時曇,曇
2018/9/16,27.4,20.1,曇後晴,晴後一時曇
2018/9/17,31.2,21.1,曇一時晴後一時雨,雨後曇、雷を伴う
2018/9/18,28.1,20.3,晴時々曇,大雨後曇
2018/9/19,27.4,18.2,晴,曇時々晴
2018/9/20,24,15.4,雨時々曇,雨
2018/9/21,19,15.6,雨,曇一時雨
2018/9/22,25.8,18.7,曇一時雨,曇一時晴
2018/9/23,28.4,21.8,曇一時晴,曇
2018/9/24,28.6,21.2,曇一時雨,曇一時晴
2018/9/25,25.2,18.6,雨時々曇,雨一時曇
2018/9/26,19.9,15.7,曇時々雨,大雨
2018/9/27,17.5,14.7,雨時々曇,晴一時曇
2018/9/28,26,14.1,快晴,晴後時々曇
2018/9/29,21.3,17.2,雨一時曇,雨一時曇
2018/9/30,27,16.9,雨時々曇,曇時々暴風雨
2018/10/1,32.3,20.4,晴一時薄曇,快晴
2018/10/2,26.9,17.5,晴,晴時々曇
2018/10/3,23.3,18.1,曇,曇
2018/10/4,21.4,18.7,曇時々雨,曇時々雨
2018/10/5,20.1,17.8,雨,雨後曇
2018/10/6,29.3,18.4,晴一時曇,晴一時曇
2018/10/7,32.3,23.9,晴,曇一時晴
2018/10/8,24.1,18.7,曇後一時晴,晴一時曇
2018/10/9,26.4,17.9,晴一時曇,晴後一時曇
2018/10/10,26.4,18.7,薄曇時々晴,曇時々雨、雷を伴う
2018/10/11,23.7,19.7,曇,曇一時雨
2018/10/12,22.5,18.4,曇一時雨,曇
2018/10/13,18.5,15.6,曇,曇後雨
2018/10/14,19.6,13.2,曇一時雨,曇一時晴
2018/10/15,21.1,16.2,曇後一時雨,曇時々雨後一時晴
2018/10/16,21.2,15.5,薄曇,曇後雨
2018/10/17,22.3,14.9,曇時々晴,曇時々晴
2018/10/18,21.7,13.7,晴時々曇,晴後曇一時雨
2018/10/19,20.1,14.3,曇時々雨,晴時々曇
2018/10/20,22,13,晴一時曇後一時雨、雷を伴う,曇一時雨後晴、雷を伴う
2018/10/21,21.6,12.8,快晴,快晴
2018/10/22,21.6,11.6,晴,曇一時晴
2018/10/23,16,12.6,曇時々雨,曇時々雨一時晴
2018/10/24,22.7,13.7,曇後晴,晴一時曇
2018/10/25,22.4,14,晴,晴後曇
2018/10/26,21.6,14.8,曇時々晴,曇後雨
2018/10/27,24.4,15.9,曇一時雨後晴,晴時々曇
2018/10/28,21.1,13.9,曇後晴,晴
2018/10/29,22.2,12.2,快晴,快晴
2018/10/30,22.9,11.8,晴,晴後薄曇
2018/10/31,19.9,11.9,薄曇時々晴,薄曇後晴
2018/11/1,19.5,11.5,晴,晴
2018/11/2,18.8,10.1,快晴,晴
2018/11/3,20.2,10.6,晴後一時曇,晴後曇
2018/11/4,16.4,13,曇後雨,曇時々雨
2018/11/5,21.9,14.5,曇時々晴一時雨,曇一時雨
2018/11/6,21.1,16.2,曇後大雨,雨時々曇
2018/11/7,20,13.8,晴一時曇,晴時々曇
2018/11/8,20.7,13.1,晴後一時曇,曇後雨
2018/11/9,17.3,14.2,雨時々曇,曇一時雨
2018/11/10,22.8,15,晴後一時曇,曇一時雨
2018/11/11,20.1,13.5,晴,晴時々曇
2018/11/12,19,12.8,曇一時雨,曇後一時雨
2018/11/13,16.6,12.6,曇,曇時々雨
2018/11/14,16.7,10.1,晴,快晴
2018/11/15,17,8.7,快晴,快晴
2018/11/16,17.2,8.1,晴後曇,曇
2018/11/17,19.5,11.1,晴時々薄曇,曇時々晴
2018/11/18,17.2,10.8,曇,曇一時雨
2018/11/19,16.3,10.8,曇後一時雨,雨後一時曇
2018/11/20,15.3,8.2,晴時々曇,晴一時曇
2018/11/21,16.3,5.8,晴一時薄曇,曇時々雨
2018/11/22,13.5,7.9,曇後一時晴,晴
2018/11/23,15.3,6.6,晴,曇一時晴
2018/11/24,12.1,7.5,曇後一時晴,晴時々曇
2018/11/25,14.5,6.5,晴後薄曇,薄曇時々晴
2018/11/26,17.7,7.1,薄曇一時晴,曇
2018/11/27,17.9,11.5,曇後晴,晴
2018/11/28,18.1,8.9,晴後曇,曇時々雨後一時晴
2018/11/29,15.3,10.8,曇一時晴,曇後晴
2018/11/30,16,8.1,晴後一時曇,曇時々晴
2018/12/1,17.2,7.7,晴一時薄曇,薄曇
2018/12/2,11.6,7.7,曇,曇一時雨
2018/12/3,17,9.7,曇,曇一時晴
2018/12/4,23.4,12.3,曇後晴,曇時々晴一時雨
2018/12/5,20.2,13.1,曇一時晴,曇一時雨
2018/12/6,13.2,8.3,雨後曇,曇一時雨
2018/12/7,16.4,9,曇,薄曇
2018/12/8,12.2,6.3,曇後晴,晴後薄曇
2018/12/9,10.5,5.5,薄曇後晴,曇一時晴
2018/12/10,8.4,4.1,曇後晴,快晴
2018/12/11,7.3,1.4,曇一時雨,雨
2018/12/12,10.8,3.2,雨後曇,晴
2018/12/13,9.6,4.2,曇時々雨,晴
2018/12/14,10.3,2.5,晴,晴時々曇
2018/12/15,9.5,2.6,快晴,快晴
2018/12/16,5.8,0.4,曇一時晴後一時雨,曇一時晴後一時雨
2018/12/17,11.5,3,雨一時曇後晴,晴
2018/12/18,12.8,5.1,晴,快晴
2018/12/19,12.7,3.7,晴,晴後一時薄曇
2018/12/20,14.1,4.2,薄曇時々晴,晴一時薄曇
2018/12/21,13.7,3.9,晴,曇時々晴
2018/12/22,11,6.5,晴一時曇後雨,曇一時晴
2018/12/23,12.6,7.5,曇時々雨一時晴,晴一時曇
2018/12/24,11.3,4.3,晴,晴後曇
2018/12/25,9.4,2.6,薄曇時々晴,晴時々薄曇
2018/12/26,11.7,1.2,薄曇後一時晴,曇後時々晴
2018/12/27,13.2,4.9,薄曇後晴,晴
2018/12/28,8.4,1.8,晴,快晴
2018/12/29,9.8,-0.7,晴,快晴
2018/12/30,10.1,0.1,快晴,晴
2018/12/31,8.9,0.8,晴一時薄曇,晴
2019/1/1,10.7,0.9,晴,快晴
2019/1/2,10.9,2.2,快晴,快晴
2019/1/3,10.9,-0.3,快晴,快晴
2019/1/4,9.8,0.2,快晴,晴
2019/1/5,14,0.9,快晴,晴後一時曇
2019/1/6,8,2.4,晴後曇,晴一時曇
2019/1/7,10.6,0.4,快晴,晴一時薄曇
2019/1/8,9.8,0.7,晴一時薄曇,薄曇後晴
2019/1/9,8,1,快晴,快晴
2019/1/10,5.2,-1.2,曇時々晴,快晴
2019/1/11,12.2,-0.2,晴,晴後曇
2019/1/12,6.2,2.7,曇一時雪,雨
2019/1/13,10.1,3.9,晴一時曇,晴
2019/1/14,9.8,1.3,快晴,快晴
2019/1/15,10.5,0.4,曇時々晴後一時雨,晴時々曇
2019/1/16,11.3,1.8,晴後曇,曇時々晴
2019/1/17,11.6,2,晴,快晴
2019/1/18,10,2.8,快晴,快晴
2019/1/19,11.7,1.9,晴,晴後一時曇
2019/1/20,12,1.8,晴一時曇,快晴
2019/1/21,10.5,2.5,快晴,快晴
2019/1/22,10.6,-0.2,晴,晴後曇
2019/1/23,11.2,1.7,晴,快晴
2019/1/24,10.2,3.4,快晴,晴
2019/1/25,10,2.8,晴後曇,曇後時々晴
2019/1/26,9.9,1.5,晴後一時曇,快晴
2019/1/27,9.7,1.1,快晴,晴後一時曇
2019/1/28,13.2,0,曇後晴,快晴
2019/1/29,9.9,3,快晴,快晴
2019/1/30,10,0.2,晴一時薄曇,晴時々薄曇
2019/1/31,11.2,1.7,曇後一時雨,雨一時みぞれ後晴、雷を伴う
2019/2/1,8.3,1.3,快晴,快晴
2019/2/2,12.6,-0.9,快晴,晴一時薄曇
2019/2/3,13.4,3,晴,晴後時々曇
2019/2/4,19.4,6.7,晴,晴後曇
2019/2/5,8.8,5.3,曇,曇時々晴
2019/2/6,7.7,3.9,雨後一時晴,快晴
2019/2/7,16.5,3.9,薄曇一時晴,薄曇後晴
2019/2/8,10.6,3.3,晴後曇,曇一時雪
2019/2/9,3.5,-0.5,雪後一時曇,みぞれ一時雪後薄曇
2019/2/10,7.9,-1.2,晴後薄曇,曇後一時雪
2019/2/11,4.6,0.4,雪後曇,曇後晴
2019/2/12,11.1,0.9,晴後曇,曇一時晴
2019/2/13,8.6,3.3,曇後一時晴,曇後一時晴
2019/2/14,8.5,1.8,薄曇時々晴,晴時々曇
2019/2/15,5.3,0,曇一時雪後一時晴,曇
2019/2/16,13.9,2,曇時々晴,晴時々曇
2019/2/17,11.8,3.4,晴一時曇,快晴
2019/2/18,14.6,2,晴,曇一時晴
2019/2/19,12.8,6.1,曇時々雨,雨後曇
2019/2/20,19.5,5.4,晴一時曇,雨時々曇後晴
2019/2/21,14.8,7.3,晴時々曇,晴時々曇
2019/2/22,13.7,4.1,薄曇一時晴,曇
2019/2/23,14.7,5.6,晴一時曇,晴後一時薄曇
2019/2/24,13.6,2.3,薄曇時々晴,曇時々晴
2019/2/25,17.1,6.6,曇後一時晴,曇
2019/2/26,12.5,7.8,曇一時雨後晴,晴時々曇
2019/2/27,10.6,4,曇一時晴,雨後曇
2019/2/28,7.6,5.1,雨,雨一時曇
2019/3/1,13.1,6.5,曇時々雨後晴,晴時々曇
2019/3/2,14.7,6.4,晴,曇一時晴
2019/3/3,10.4,4.4,雨一時曇,雨
2019/3/4,9.5,5.4,雨,雨後一時曇
2019/3/5,15.8,4.3,晴,曇時々雨
2019/3/6,14.2,8,曇,雨一時曇
2019/3/7,10.3,4.3,雨,晴一時雨
2019/3/8,12.5,3.9,快晴,快晴
2019/3/9,16.9,2.3,晴後一時薄曇,晴後薄曇
2019/3/10,16.4,6.9,薄曇一時晴,大雨
2019/3/11,17.8,9.4,曇一時雨後晴,快晴
2019/3/12,17.1,8.3,晴,晴
2019/3/13,19.1,5.6,晴,快晴
2019/3/14,14.3,3.3,晴,晴一時薄曇
2019/3/15,15,4.1,晴後一時薄曇,曇後晴
2019/3/16,13.9,6.4,曇後一時晴,晴一時曇
2019/3/17,15.3,3.5,晴後曇,晴
2019/3/18,14.5,4.1,晴後一時薄曇,薄曇
2019/3/19,19.2,6.3,曇,薄曇後晴
2019/3/20,21.5,8.5,晴後一時薄曇,曇一時晴
2019/3/21,22.3,13.9,曇時々雨後晴,薄曇時々晴
2019/3/22,23.9,8.7,曇一時晴,曇時々雨、あられを伴う
2019/3/23,9,4.4,曇時々雨,晴時々曇
2019/3/24,15.4,1.1,晴,晴
2019/3/25,15,3.9,薄曇時々晴,曇
2019/3/26,15.9,9.7,曇一時雨後晴,快晴
2019/3/27,19.7,7.3,晴,晴
2019/3/28,16.9,9,曇一時雨,曇
2019/3/29,9.3,6.8,曇,曇
2019/3/30,11.7,7.2,曇,雨時々曇
2019/3/31,16.3,7.3,曇後晴,晴
2019/4/1,16.2,4.2,晴後曇,雨一時曇後晴
2019/4/2,13.1,2.3,晴後曇,晴
2019/4/3,14.1,2.7,快晴,晴後一時薄曇
2019/4/4,16.7,3.4,快晴,晴後一時薄曇
2019/4/5,22.5,6.7,薄曇後晴,晴一時薄曇
2019/4/6,21.6,11,晴,晴
2019/4/7,21.6,10.4,晴一時曇,晴後曇一時雨
2019/4/8,14.8,5.9,雨時々曇,雨一時曇後晴、雷を伴う
2019/4/9,16.9,4.3,快晴,曇時々晴後一時雨
2019/4/10,10.2,3.6,雨,雨後一時晴
2019/4/11,16.7,4.4,晴後曇,曇
2019/4/12,12.6,7.5,曇,曇後晴
2019/4/13,18.2,5.5,晴後一時薄曇,薄曇一時晴
2019/4/14,18.3,9.7,曇,雨時々曇
2019/4/15,22.7,11.6,晴一時曇,快晴
2019/4/16,21,10.1,晴,薄曇時々晴
2019/4/17,19.5,11,薄曇,曇
2019/4/18,23.5,13.4,晴後一時薄曇,晴後薄曇
2019/4/19,23.6,14.3,薄曇,曇一時雨後晴
2019/4/20,19.1,9.8,晴,曇時々晴
2019/4/21,23.1,12.2,晴時々曇,曇
2019/4/22,25.6,14.4,曇後晴,曇
2019/4/23,23.3,15.3,薄曇,曇
2019/4/24,20.6,17.5,曇時々雨,雨
2019/4/25,24.3,18.1,曇時々雨後一時晴,曇時々晴後雨
2019/4/26,20,9.5,雨後曇,雨一時曇
2019/4/27,13.2,8,曇後一時雨,晴
2019/4/28,18.7,6,薄曇一時晴,曇時々晴
2019/4/29,19.8,10.5,曇,雨時々曇
2019/4/30,17.4,12.8,雨一時曇,雨
2019/5/1,23.4,14.3,曇後雨,雨後晴一時曇
2019/5/2,23.9,13.8,雨時々曇後晴,晴後一時薄曇
2019/5/3,25,11,薄曇,薄曇後一時晴
2019/5/4,24.8,14.1,晴一時曇、雷を伴う,晴時々薄曇
2019/5/5,25.2,12.5,薄曇時々晴,晴後一時雨
2019/5/6,22.1,15.1,曇,曇一時晴後一時雨
2019/5/7,20.9,10.8,晴時々曇後一時雨,晴
2019/5/8,22.7,7.9,快晴,薄曇
2019/5/9,22.7,14.3,曇,晴
2019/5/10,27.1,13.9,晴後薄曇,薄曇一時晴
2019/5/11,27.8,15.3,晴一時薄曇,晴後一時曇
2019/5/12,22.2,14.5,薄曇,曇
2019/5/13,22.6,13.3,曇時々晴,曇
2019/5/14,19.3,16.1,雨時々曇,曇時々雨
2019/5/15,23.8,15.7,晴時々曇,晴時々薄曇
2019/5/16,24.6,16,晴一時曇,晴
2019/5/17,25.9,15.3,晴,晴後一時薄曇
2019/5/18,25.6,15.6,薄曇一時晴,曇
2019/5/19,25.2,17.5,晴時々曇,晴時々薄曇
2019/5/20,25,16.5,曇時々晴,雨時々曇
2019/5/21,21.9,16.3,大雨,曇一時晴
2019/5/22,25.2,14.1,薄曇時々晴,薄曇時々晴
2019/5/23,27,15.2,晴,晴
2019/5/24,31,16.4,快晴,快晴
2019/5/25,31.9,17,快晴,快晴
2019/5/26,32.6,18.6,薄曇時々晴,晴一時薄曇
2019/5/27,32.4,19.9,晴時々薄曇,薄曇
2019/5/28,28.1,19.1,曇後一時雨,雨時々曇
2019/5/29,25.1,16.8,曇一時雨,曇時々雨後一時晴
2019/5/30,26,16.6,晴後一時薄曇,薄曇
2019/5/31,24.2,19.5,曇,曇後一時晴
2019/6/1,25.7,18.6,曇,薄曇
2019/6/2,25,19,曇,曇後一時雨
2019/6/3,27,18.7,曇一時雨後晴,晴時々薄曇
2019/6/4,27.7,17.6,薄曇,薄曇
2019/6/5,25.8,20,曇後一時晴,晴後一時薄曇
2019/6/6,32.3,18.7,晴時々薄曇,曇
2019/6/7,23.4,19,雨一時曇,曇一時雨
2019/6/8,25.4,18.7,曇,曇一時晴後雨
2019/6/9,20.7,15.9,曇時々雨,雨
2019/6/10,17.4,14.9,大雨,雨時々曇
2019/6/11,23.6,15,曇一時晴,曇時々雨
2019/6/12,21.5,14.5,曇,晴
2019/6/13,26.4,13.9,晴,快晴
2019/6/14,26.8,17.7,曇,雨一時曇
2019/6/15,20.9,16.2,大雨,曇時々雨一時晴、雷を伴う
2019/6/16,30.7,16.9,晴,晴
2019/6/17,28.7,17.4,晴後薄曇,晴時々曇
2019/6/18,27.7,20,晴後薄曇,晴時々薄曇
2019/6/19,28.6,18.8,晴一時曇,曇一時晴
2019/6/20,29.1,21.1,曇後晴,曇
2019/6/21,29.5,22.3,曇,晴時々曇
2019/6/22,25.3,20.6,雨一時曇,曇一時雨
2019/6/23,24,19.6,曇,曇後雨
2019/6/24,21,17.8,雨後一時曇,曇一時晴
2019/6/25,27.3,17.2,曇後晴,晴
2019/6/26,28.9,20.4,晴後時々薄曇,薄曇後時々晴
2019/6/27,28.7,22.8,曇後一時雨,雨後一時曇
2019/6/28,30.7,21.4,曇,雨時々曇
2019/6/29,21.5,19,雨後曇,雨
2019/6/30,23.6,20.3,雨時々曇,曇一時雨
2019/7/1,24.3,21,雨時々曇,曇時々雨
2019/7/2,28.1,21.5,曇一時雨,曇
2019/7/3,29.1,22.2,曇,雨時々曇
2019/7/4,25.2,19.9,雨後一時曇,曇時々晴
2019/7/5,24.5,19,曇,雨一時曇
2019/7/6,23.7,19.2,曇一時雨,雨一時曇
2019/7/7,20.8,17.9,雨,雨後曇
2019/7/8,24.8,17.7,曇,曇
2019/7/9,21.8,18.5,曇,曇
2019/7/10,24.8,18.5,曇後一時晴,曇一時晴
2019/7/11,23.6,17.9,曇後雨,雨
2019/7/12,21.9,18.2,雨後一時曇,曇
2019/7/13,27.3,20,曇一時雨,雨
2019/7/14,22.5,20.2,雨一時曇,曇後雨
2019/7/15,25,19.4,雨後曇,雨時々曇
2019/7/16,22.1,19,雨後一時曇,曇時々雨
2019/7/17,28.7,20.3,曇後晴,曇時々晴
2019/7/18,29.7,22.2,曇,雨一時曇
2019/7/19,31.4,23,曇一時雨,曇時々雨
2019/7/20,29.5,24.4,曇時々雨,雨時々曇
2019/7/21,28.2,22.7,曇一時雨,曇後時々雨
2019/7/22,24,21.6,曇一時雨,雨時々曇
2019/7/23,29.3,22.4,曇時々雨,曇時々雨
2019/7/24,31.6,23.7,曇一時雨後晴,曇時々晴
2019/7/25,32.4,24.4,晴一時雨,晴
2019/7/26,33.1,25.6,晴,曇時々雨
2019/7/27,31.4,25.1,晴一時曇,曇後雨
2019/7/28,32.3,25,晴時々曇一時雨,晴時々薄曇
2019/7/29,33.7,25.3,晴一時曇,曇時々晴
2019/7/30,33.6,26,晴後一時薄曇,晴一時薄曇
2019/7/31,34.6,26.5,晴後薄曇,晴時々薄曇
2019/8/1,35,26.3,晴,晴